
=== 10.1 Non-CR Elect. ===
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 10] {700 mmx350 mm-700 mmx350 mm} × 6
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 10] {700 mmx450 mm-700 mmx450 mm} × 10
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 13] {500 mmx200 mm-500 mmx200 mm} × 2
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 13] {550 mmx250 mm-550 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 15] {400 mmx400 mm-400 mmx400 mm} × 2
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 2] {1510 mmx1100 mm-1510 mmx1100 mm} × 4
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 2] {2100 mmx650 mm-2100 mmx650 mm} × 4
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 2] {650 mmx2100 mm-650 mmx2100 mm} × 4
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 9] {500 mmx200 mm-500 mmx200 mm} × 2
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [SA 2] {1000 mmx500 mm-1000 mmx500 mm} × 3
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [SA 2] {1500 mmx500 mm-1500 mmx500 mm} × 6
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [SA 2] {450 mmx300 mm-450 mmx300 mm} × 3
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [SA 2] {700 mmx350 mm-700 mmx350 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [SA 2] {750 mmx350 mm-750 mmx350 mm} × 9
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [SA 2] {800 mmx1650 mm-800 mmx1650 mm} × 2
  Duct Fittings          | MH_M_Rectangular Tee | Standard [MA 13] {250 mmx550 mm-250 mmx550 mm-250 mmx550 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tee | Standard [MA 9] {250 mmx550 mm-250 mmx550 mm-250 mmx550 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 30 Degree [MA 13] {550 mmx250 mm-350 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 30 Degree [MA 6] {900 mmx750 mm-550 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 30 Degree [MA 9] {550 mmx250 mm-350 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 10] {1150 mmx1150 mm-500 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 3] {1150 mmx1150 mm-400 mmx400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 7] {600 mmx1100 mm-600 mmx700 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 10] {1100 mmx900 mm-1100 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 10] {1200 mmx500 mm-800 mmx400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 10] {1200 mmx600 mm-750 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 10] {1400 mmx550 mm-800 mmx550 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 10] {1600 mmx650 mm-1200 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 10] {2300 mmx1300 mm-2300 mmx1000 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 10] {700 mmx350 mm-700 mmx200 mm} × 5
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 15] {600 mmx800 mm-500 mmx650 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 10] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 11] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 12] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 13] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 15] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 17] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 18] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 1] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 2] {2250 mmx1000 mm-1350 mmx1000 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 3] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 4] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 5] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 8] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [SA 9] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_45 Degree [RA 11] {810 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_45 Degree [RA 15] {810 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_45 Degree [RA 9] {810 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_45 Degree [SA 16] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_45 Degree [SA 6] {810 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_60 Degree [RA 11] {3200 mmx800 mm-1400 mmx1400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_60 Degree [RA 13] {3200 mmx800 mm-1400 mmx1400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_60 Degree [RA 14] {3200 mmx800 mm-1400 mmx1400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_60 Degree [RA 15] {3200 mmx800 mm-1400 mmx1400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_60 Degree [RA 3] {3200 mmx800 mm-1400 mmx1400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_60 Degree [RA 4] {3200 mmx800 mm-1400 mmx1400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | @M_DF_60 Degree [RA 9] {3200 mmx800 mm-1400 mmx1400 mm} × 1
  Duct Fittings          | MH_M_Rectangular to Round Transition - Angle | 45 Degree [EA 4] {1000 mmx700 mm-700 mmø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 1] {400 mmø-400 mmø} × 5
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 4] {700 mmø-700 mmø} × 4
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 5] {400 mmø-400 mmø} × 2
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 4] {400 mmø} × 4
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 4] {700 mmø} × 3
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 5] {25 mmø} × 4
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 5] {400 mmø} × 2
  Duct Fittings          | MH_M_Round Transition - Angle | 45 Degree [EA 4] {500 mmø-400 mmø} × 3
  Duct Fittings          | MH_mh_DF_Rectangular Transition - Length1 | @M_DF_Transition [MA 16] {1100 mmx1510 mm-1100 mmx1100 mm} × 1
  Duct Fittings          | MH_mh_DF_Rectangular Transition - Length1 | @M_DF_Transition [MA 19] {1100 mmx1510 mm-1100 mmx1100 mm} × 1
  Duct Fittings          | MH_mh_DF_Rectangular Transition - Length1 | @M_DF_Transition [RA 12] {810 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 1] {400 mmø-400 mmø} × 1
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 4] {400 mmø-400 mmø} × 1
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 4] {500 mmø-500 mmø} × 1
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 4] {630 mmø-630 mmø} × 4
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 5] {150 mmø-150 mmø} × 10
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 5] {25 mmø-25 mmø} × 5
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 5] {400 mmø-400 mmø} × 2
  Duct Fittings          | M_Round Tee - Straight | Standard [EA 4] {500 mmø-500 mmø-500 mmø} × 2
  Duct Fittings          | mh_DF_Rectangular Transition - Length | @M_DF_Standard [RA 13] {810 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | mh_DF_Rectangular Transition - Length | @M_DF_Standard [RA 14] {810 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | mh_DF_Rectangular Transition - Length | @M_DF_Standard [RA 3] {810 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | mh_DF_Rectangular Transition - Length | @M_DF_Standard [RA 4] {810 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular - POD | Standard [MA 10] {1100 mmx500 mm-1100 mmx500 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular - POD | Standard [MA 10] {1100 mmx900 mm-1100 mmx900 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular - POD | Standard [MA 10] {1200 mmx600 mm-1200 mmx600 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular - POD | Standard [MA 10] {1400 mmx550 mm-1400 mmx550 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular - POD | Standard [MA 10] {150 mmx150 mm-150 mmx150 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular - POD | Standard [MA 10] {1600 mmx650 mm-1600 mmx650 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [EA 10] {1000 mmx700 mm-1000 mmx700 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [EA 10] {400 mmx500 mm-400 mmx500 mm} × 2
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [EA 10] {500 mmx500 mm-500 mmx500 mm} × 2
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [EA 10] {600 mmx600 mm-600 mmx600 mm} × 2
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [EA 3] {1000 mmx600 mm-1000 mmx600 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [EA 3] {400 mmx400 mm-400 mmx400 mm} × 2
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [EA 3] {600 mmx500 mm-600 mmx500 mm} × 2
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [MA 10] {2300 mmx1300 mm-2300 mmx1300 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [MA 12] {4000 mmx650 mm-4000 mmx650 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular | @M_DA_Standard [MA 6] {550 mmx250 mm-550 mmx250 mm} × 2
  Duct Accessories       | MH_M_Motor Damper - Rectangular | Standard [EA 10] {450 mmx300 mm-450 mmx300 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular | Standard [EA 3] {300 mmx200 mm-300 mmx200 mm} × 1
  Duct Accessories       | MH_M_Motor Damper - Rectangular | Standard [EA 3] {500 mmx500 mm-500 mmx500 mm} × 1
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [MA 10] {800 mmx400 mm-800 mmx400 mm} × 1
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [MA 13] {250 mmx550 mm-250 mmx550 mm} × 2
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [MA 2] {1100 mmx1510 mm-1100 mmx1510 mm} × 4
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [MA 9] {250 mmx550 mm-250 mmx550 mm} × 2
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [SA 2] {1650 mmx800 mm-1650 mmx800 mm} × 2
  Duct Accessories       | M_Balancing Damper - Round | Standard [EA 5] {150 mmø-150 mmø} × 10
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 10] {1100 mmx500 mm-1100 mmx500 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 10] {1100 mmx900 mm-1100 mmx900 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 10] {1200 mmx600 mm-1200 mmx600 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 10] {1400 mmx550 mm-1400 mmx550 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 10] {150 mmx150 mm-150 mmx150 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 10] {1600 mmx650 mm-1600 mmx650 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 10] {800 mmx400 mm-800 mmx400 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [SA 2] {1000 mmx500 mm-1000 mmx500 mm} × 3
  Duct Accessories       | mh_DA_BLAST GATE DAMPER | @M_DA_BLAST GATE DAMPER [MA 2] {2100 mmx650 mm-2100 mmx650 mm} × 4
  Duct Accessories       | mh_DA_Control Damper - Rectangular - Motorised | @M_DA_POD [MA 17] {1100 mmx1100 mm-1100 mmx1100 mm} × 1
  Duct Accessories       | mh_DA_Control Damper - Rectangular - Motorised | @M_DA_POD [MA 20] {1100 mmx1100 mm-1100 mmx1100 mm} × 1
  Duct Accessories       | mh_DA_Damper_FSD | @M_DA_Damper_FSD [MA 13] {250 mmx550 mm-250 mmx550 mm} × 1
  Duct Accessories       | mh_DA_Damper_FSD | @M_DA_Damper_FSD [MA 2] {2100 mmx650 mm-2100 mmx650 mm} × 4
  Duct Accessories       | mh_DA_Damper_FSD | @M_DA_Damper_FSD [MA 9] {550 mmx250 mm-550 mmx250 mm} × 1
  Duct Accessories       | mh_DA_Damper_FSD | @M_DA_Damper_FSD [RA 1] {900 mmx600 mm-900 mmx600 mm} × 1
  Duct Accessories       | mh_DA_Damper_FSD | @M_DA_Damper_FSD [SA 2] {700 mmx350 mm-700 mmx350 mm} × 1
  Duct Accessories       | mh_DA_FIRE Damper - Round | @M_DA_Standard [EA 4] {700 mmø-700 mmø} × 1
  Duct Accessories       | mh_DA_Motor Damper - Rectangula - Single actuator- | @M_DA_Standard [RA 11] {1400 mmx1400 mm-1400 mmx1400 mm} × 1
  Duct Accessories       | mh_DA_Motor Damper - Rectangula - Single actuator- | @M_DA_Standard [RA 13] {1400 mmx1400 mm-1400 mmx1400 mm} × 1
  Duct Accessories       | mh_DA_Motor Damper - Rectangula - Single actuator- | @M_DA_Standard [RA 14] {1400 mmx1400 mm-1400 mmx1400 mm} × 1
  Duct Accessories       | mh_DA_Motor Damper - Rectangula - Single actuator- | @M_DA_Standard [RA 15] {1400 mmx1400 mm-1400 mmx1400 mm} × 1
  Duct Accessories       | mh_DA_Motor Damper - Rectangula - Single actuator- | @M_DA_Standard [RA 3] {1400 mmx1400 mm-1400 mmx1400 mm} × 1
  Duct Accessories       | mh_DA_Motor Damper - Rectangula - Single actuator- | @M_DA_Standard [RA 4] {1400 mmx1400 mm-1400 mmx1400 mm} × 1
  Duct Accessories       | mh_DA_Motor Damper - Rectangula - Single actuator- | @M_DA_Standard [RA 9] {1400 mmx1400 mm-1400 mmx1400 mm} × 1
  Duct Accessories       | mh_DA_Motor Damper - Rectangula - double actuator- | @M_DA_Standard [RA 12] {3200 mmx800 mm-3200 mmx800 mm} × 1
  Duct Accessories       | mh_DA_Motor Damper - Round01 | @M_DA_Standard [EA 5] {400 mmø-400 mmø} × 1
  Duct Accessories       | mh_FSD - Round | @M_DA_Standard [EA 5] {400 mmø-400 mmø} × 1
  Duct Accessories       | mh_PNEUMATIC_Motor Damper - Round | @M_DA_Standard [EA 1] {400 mmø-400 mmø} × 2
  Duct Accessories       | mh_PNEUMATIC_Motor Damper - Round | @M_DA_Standard [EA 4] {630 mmø-630 mmø} × 4
  Duct Accessories       | mh_PNEUMATIC_Motor Damper - Round | @M_DA_Standard [EA 5] {400 mmø-400 mmø} × 1
  Duct Insulations       | Duct Insulation | Duct Wrap [EA 1] × 17
  Duct Insulations       | Duct Insulation | Duct Wrap [EA 5] × 17
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 13] × 33
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 14] × 1
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 2] × 41
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 3] × 1
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 5] × 1
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 6] × 10
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 7] × 1
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 8] × 1
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 9] × 21
  Duct Insulations       | Duct Insulation | Duct Wrap [SA 2] × 64
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [EA 11] × 2
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [EA 12] × 6
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [EA 14] × 1
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [EA 15] × 11
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [EA 16] × 2
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [EA 7] × 22
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [EA 8] × 2
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [EA 9] × 1
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [MA 16] × 6
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [MA 17] × 1
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [MA 19] × 6
  Duct Insulations       | Duct Insulation | mh_@M_DI_Duct Wrap [MA 20] × 1
  Duct Insulations       | Duct Insulation | mh_@M_DI_FIRE_WRAP [EA 12] × 1
  Duct Insulations       | Duct Insulation | mh_@M_DI_FIRE_WRAP [MA 13] × 1
  Duct Insulations       | Duct Insulation | mh_@M_DI_FIRE_WRAP [MA 6] × 7
  Duct Insulations       | Duct Insulation | mh_@M_DI_FIRE_WRAP [MA 9] × 2
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_1150X1150 [EA 10] {1150 mmx1150 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_1150X1150 [EA 13] {1150 mmx1150 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_1150X1150 [EA 2] {1150 mmx1150 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_1150X1150 [EA 3] {1150 mmx1150 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_1150X1150 [EA 6] {1150 mmx1150 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_300X200 [EA 3] {300 mmx200 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_300X450 [EA 10] {450 mmx300 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_300X450 [SA 2] {450 mmx300 mm} × 3
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_500X200 [EA 4] {200 mmx500 mm} × 8
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter | @M_AT_500X500 [EA 3] {500 mmx500 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter1 | @M_AT_500X400 [EA 11] {500 mmx400 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter1 | @M_AT_500X400 [EA 12] {500 mmx400 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter1 | @M_AT_500X400 [EA 14] {500 mmx400 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter1 | @M_AT_500X400 [EA 15] {500 mmx400 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter1 | @M_AT_500X400 [EA 16] {500 mmx400 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter1 | @M_AT_500X400 [EA 8] {500 mmx400 mm} × 1
  Air Terminals          | mh_AT_Exhaust vertical horizontal grille with shutter1 | @M_AT_500X400 [EA 9] {500 mmx400 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [EA 4] {1000 mmx700 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 12] {4000 mmx650 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 15] {600 mmx800 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 18] {4000 mmx650 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 1] {10800 mmx4800 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 3] {900 mmx750 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 6] {900 mmx750 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 7] {900 mmx750 mm} × 1
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_150 X 150 [MA 10] {150 mmx150 mm} × 2
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_1500 X 500 [MA 10] {500 mmx1500 mm} × 3
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_500 X 200 [MA 13] {200 mmx500 mm} × 2
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_500 X 200 [MA 9] {200 mmx500 mm} × 2
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_700 X 350 [MA 10] {350 mmx700 mm} × 11
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_700 X 450 [MA 10] {450 mmx700 mm} × 10
  Air Terminals          | mh_AT_Supply vertical horizontal grille with shutter | @M_AT_1500X500 [SA 2] {500 mmx1500 mm} × 6
  Air Terminals          | mh_AT_Supply vertical horizontal grille with shutter | @M_AT_750X350 [SA 2] {350 mmx750 mm} × 9
  Air Terminals          | mh_AT_Supply vertical horizontal grille with shutter | @M_AT_900X600 [RA 1] {900 mmx600 mm} × 1

=== 6.1 Exhaust Ducting ===
  Floors                 | Floor | Generic 100 mm × 2
  Floors                 | Floors 1 | Floors 1 × 1
  Floors                 | Floors 2 | Floors 1 × 1
  Floors                 | Floors 3 | Floors 1 × 1
  Floors                 | Floors 7 | Floors 1 × 1
  Floors                 | Floors 8 | Floors 1 × 1
  Floors                 | Floors 9 | Floors 1 × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | @D_DF_Standard [EA 217] {450x150-450x150} × 4
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | @D_DF_Standard [EA 222] {450x150-450x150} × 5
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | @D_DF_Standard [EA 228] {450x150-450x150} × 3
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | @D_DF_Standard [EA 236] {450x150-450x150} × 12
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | @D_DF_Standard [EA 94] {450x150-450x150} × 7
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 105] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 112] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 114] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 119] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 128] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 131] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 142] {700ø-700ø} × 4
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 150] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 151] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 157] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 159] {900ø-900ø} × 2
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 15] {900ø-900ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 167] {800ø-800ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 174] {900ø-900ø} × 2
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 175] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 183] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 198] {900ø-900ø} × 2
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 199] {900ø-900ø} × 2
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 200] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 210] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 36] {800ø-800ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 37] {800ø-800ø} × 4
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 43] {700ø-700ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 51] {800ø-800ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 52] {800ø-800ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 5] {1300ø-1300ø} × 1
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 5] {800ø-800ø} × 2
